0.000000000000000000e+00 3.376812083673138343e+00 9.451708486718028990e-01
1.750875437718859340e+00 3.397548434180865939e+00 9.548161801617313094e-01
3.501750875437718680e+00 3.411746097443244974e+00 9.611774346967516536e-01
5.252626313156578242e+00 3.419750944617641064e+00 9.643517482535397534e-01
7.003501750875437359e+00 3.422043818573371254e+00 9.645014661418902513e-01
8.754377188594297365e+00 3.419231332602256757e+00 9.618534125359713416e-01
1.050525262631315648e+01 3.412032187970797992e+00 9.566968386829803883e-01
1.225612806403201560e+01 3.401259359386529901e+00 9.493800911848089275e-01
1.400700350175087472e+01 3.387798665335017390e+00 9.403060729229282266e-01
1.575787893946973384e+01 3.372584389363757928e+00 9.299265963867654472e-01
1.750875437718859473e+01 3.356572742142353682e+00 9.187357514390440683e-01
1.925962981490745207e+01 3.340714047048234825e+00 9.072624262688928631e-01
2.101050525262631297e+01 3.325924590034809558e+00 8.960621311341443462e-01
2.276138069034517031e+01 3.313059095125153952e+00 8.857082795116653084e-01
2.451225612806403120e+01 3.302884769205983950e+00 8.767830808321209757e-01
2.626313156578288854e+01 3.296057804741646002e+00 8.698681937612362525e-01
2.801400700350174944e+01 3.293103139100113097e+00 8.655352799606008674e-01
2.976488244122061033e+01 3.294398148410670579e+00 8.643365865805969772e-01
3.151575787893946767e+01 3.300160807597221968e+00 8.667956726972513293e-01
3.326663331665832857e+01 3.310442682846567841e+00 8.733983818339537963e-01
3.501750875437718946e+01 3.325126945419663027e+00 8.845841508831038258e-01
3.676838419209604325e+01 3.343931413949176701e+00 9.007377362873190130e-01
3.851925962981490414e+01 3.366416453802084430e+00 9.221814321425159111e-01
4.027013506753376504e+01 3.391997394046357250e+00 9.491678525194801042e-01
4.202101050525262593e+01 3.419960971751627721e+00 9.818733519671997145e-01
4.377188594297148683e+01 3.449485185565540846e+00 1.020392163652127149e+00
4.552276138069034062e+01 3.479661840367873182e+00 1.064731343276067665e+00
4.727363681840920151e+01 3.509520995589550996e+00 1.114806617775683684e+00
4.902451225612806240e+01 3.538056493298644689e+00 1.170439249462484899e+00
5.077538769384692330e+01 3.564251738688208881e+00 1.231354037064457563e+00
5.252626313156577709e+01 3.587104933951277275e+00 1.297178583259916529e+00
5.427713856928463798e+01 3.605653024110057281e+00 1.367443961884568182e+00
5.602801400700349888e+01 3.618993696375700786e+00 1.441586915267629276e+00
5.777888944472235977e+01 3.626304878256866537e+00 1.518953701567272496e+00
5.952976488244122066e+01 3.626861298393344146e+00 1.598805692353829411e+00
6.128064032016007445e+01 3.620047802027624773e+00 1.680326791347787285e+00
6.303151575787893535e+01 3.605369244095034453e+00 1.762632706067703614e+00
6.478239119559779624e+01 3.582456911262345223e+00 1.844782055749080385e+00
6.653326663331665713e+01 3.551071544508799693e+00 1.925789242514302835e+00
6.828414207103551803e+01 3.511103141386631599e+00 2.004638950330950298e+00
7.003501750875437892e+01 3.462567808213738108e+00 2.080302070322271213e+00
7.178589294647323982e+01 3.405602004499058033e+00 2.151752784517130923e+00
7.353676838419208650e+01 3.340454573380022829e+00 2.217986476521458084e+00
7.528764382191094739e+01 3.267476982402086172e+00 2.278038080395583975e+00
7.703851925962980829e+01 3.187112209315349443e+00 2.331000431723883271e+00
7.878939469734866918e+01 3.099882699386749429e+00 2.376042150694936517e+00
8.054027013506753008e+01 3.006377796505853350e+00 2.412424568727498109e+00
8.229114557278639097e+01 2.907241013165053900e+00 2.439517209865641245e+00
8.404202101050525187e+01 2.803157457652700302e+00 2.456811357080231240e+00
8.579289644822411276e+01 2.694841684076297650e+00 2.463931272059563415e+00
8.754377188594297365e+01 2.583026175611189856e+00 2.460642694345332782e+00
8.929464732366182034e+01 2.468450616842027934e+00 2.446858320054731362e+00
9.104552276138068123e+01 2.351852059975059639e+00 2.422640049258102835e+00
9.279639819909954213e+01 2.233956044224667981e+00 2.388197890857551631e+00
9.454727363681840302e+01 2.115468689350865628e+00 2.343885520384826560e+00
9.629814907453726391e+01 1.997069754011798093e+00 2.290192594920754221e+00
9.804902451225612481e+01 1.879406627518321660e+00 2.227734035560643200e+00
9.979989994997498570e+01 1.763089209376813127e+00 2.157236586812218526e+00
1.015507753876938466e+02 1.648685623837583325e+00 2.079523049649863786e+00
1.033016508254127075e+02 1.536718715321550466e+00 1.995494656868273209e+00
1.050525262631315542e+02 1.427663273638143604e+00 1.906112112862367924e+00
1.068034017008504151e+02 1.321943943797917242e+00 1.812375852921588315e+00
1.085542771385692760e+02 1.219933782460873140e+00 1.715306088507754678e+00
1.103051525762881369e+02 1.121953430285152598e+00 1.615923194793792428e+00
1.120560280140069978e+02 1.028270875520296279e+00 1.515228966021231027e+00
1.138069034517258586e+02 9.391017882854928445e-01 1.414189214983834653e+00
1.155577788894447195e+02 8.546104065701051189e-01 1.313718127971847283e+00
1.173086543271635804e+02 7.749109539017318138e-01 1.214664709256414676e+00
1.190595297648824413e+02 7.000695649610652049e-01 1.117801563519912778e+00
1.208104052026012880e+02 6.301066895588138816e-01 1.023816174607791618e+00
1.225612806403201489e+02 5.649999379059051918e-01 9.333047486306244034e-01
1.243121560780390098e+02 5.046873217155301017e-01 8.467686025892742219e-01
